year,stock_code,company_name,industry,industry_code,revenue,receivables,gross_profit,operating_income,total_assets,current_assets,ppe,total_liabilities,net_income,operating_cash_flow,matched_accounts,missing_optional_accounts
2024,000670,영풍,Manufacturing,24213.0,2787414358375.0,357822618050.0,-42605956484.0,-160701935806.0,5701707714763.0,1556095230506.0,642103522943.0,1716406429617.0,-327809725720.0,-2843845363.0,,
2019,000680,LS네트웍스,Wholesale/Retail,46800.0,402812772969.0,51499559929.0,105582733178.0,-21547300685.0,1168087093967.0,267728909972.0,111191109189.0,648675752250.0,-69084911468.0,-22445596254.0,,
2020,000680,LS네트웍스,Wholesale/Retail,46800.0,334864620662.0,24843451429.0,84000968309.0,-32273793595.0,1228401794045.0,277925725044.0,98329696823.0,735193128500.0,-24668584780.0,29302556344.0,,
2021,000680,LS네트웍스,Wholesale/Retail,46800.0,390470563901.0,30986779442.0,110533133276.0,4309069589.0,1309373198056.0,280148930102.0,97993369800.0,755744194994.0,60088302833.0,24412585913.0,,
2022,000680,LS네트웍스,Wholesale/Retail,46800.0,362911031595.0,25464627580.0,117557051208.0,8016374672.0,1300442455061.0,282285964979.0,96499244413.0,748565972243.0,-2397223065.0,-2739664770.0,,
2023,000680,LS네트웍스,Wholesale/Retail,46800.0,379631754364.0,29889202531.0,122522279224.0,11618277292.0,1309219122467.0,285499587635.0,89784917982.0,745211525600.0,10704983628.0,15153530689.0,,
2024,000680,LS네트웍스,Wholesale/Retail,46800.0,1933813959649.0,32899634646.0,283685041803.0,25619240717.0,9601505118160.0,6941205350867.0,117863101616.0,8670672911334.0,-31890828301.0,-777178453615.0,,
2019,000700,유수홀딩스,Professional Services,715.0,366111471934.0,81426559338.0,69543007166.0,-7814058317.0,521957790172.0,228584874688.0,15654549942.0,193360416885.0,-2460450006.0,31550423699.0,,
2020,000700,유수홀딩스,Professional Services,715.0,334813526535.0,67472109385.0,55114755642.0,-15196368259.0,498245352576.0,312534379508.0,5985124818.0,109944489694.0,62940465244.0,25718509796.0,,
2021,000700,유수홀딩스,Professional Services,715.0,503704317701.0,89821970590.0,81047873322.0,20347476590.0,501707092204.0,308802612217.0,13445882786.0,93662171614.0,39167182400.0,-10889446999.0,,
2022,000700,유수홀딩스,Professional Services,715.0,557607368527.0,66404770878.0,94669363927.0,29646246718.0,524926064872.0,314536587203.0,13537538012.0,79255169817.0,44118934136.0,48618646978.0,,
2023,000700,유수홀딩스,Professional Services,715.0,341773101419.0,48349046558.0,76364134205.0,21005544102.0,514472137701.0,323186011567.0,19169780469.0,68107152536.0,23263597963.0,30187799558.0,,
2024,000700,유수홀딩스,Professional Services,715.0,435867054050.0,82759717874.0,86591698170.0,18315439948.0,478715425251.0,290996966701.0,13904816682.0,67044758212.0,31644811581.0,4592321219.0,,
2019,000720,현대건설,Construction,41221.0,17278792000000.0,1984169000000.0,1725905000000.0,859667000000.0,18226972000000.0,13171993000000.0,1419749000000.0,9511990000000.0,573331000000.0,478916000000.0,,
2020,000720,현대건설,Construction,41221.0,16970859000000.0,1501639000000.0,1396863000000.0,548972000000.0,17939274000000.0,13398943000000.0,967470000000.0,9172896000000.0,227697000000.0,1729721000000.0,,
2021,000720,현대건설,Construction,41221.0,18065534000000.0,1634832000000.0,1797236000000.0,753504000000.0,19637264000000.0,14526404000000.0,1012128000000.0,10207973000000.0,554377000000.0,1009401000000.0,,
2022,000720,현대건설,Construction,41221.0,21239082000000.0,2015829000000.0,1512748000000.0,574902000000.0,20911708000000.0,15516744000000.0,1048810000000.0,10987431000000.0,470876000000.0,-143474000000.0,,
2023,000720,현대건설,Construction,41221.0,29651357000000.0,3378696000000.0,1702808000000.0,785430000000.0,23714495000000.0,18613430000000.0,1204520000000.0,13258980000000.0,654281000000.0,-714716000000.0,,
2024,000720,현대건설,Construction,41221.0,32670268000000.0,5319211000000.0,-216933000000.0,-1263420000000.0,27005385000000.0,21100663000000.0,1289154000000.0,17335972000000.0,-766221000000.0,-118800000000.0,,
2019,000760,이화산업,Wholesale/Retail,467.0,61703167631.0,15742303725.0,11140219187.0,-1689015924.0,276765829735.0,42669444267.0,6167414343.0,124041870510.0,-4773244425.0,2593158601.0,,
2020,000760,이화산업,Wholesale/Retail,467.0,51125793847.0,14162726344.0,7509788577.0,-3486085832.0,274857376831.0,80023071175.0,6936583240.0,125529358043.0,-3680800673.0,-2937354047.0,,
2021,000760,이화산업,Wholesale/Retail,467.0,57775111897.0,14026825058.0,10306868054.0,-4965189508.0,274689898335.0,54670129043.0,7111025003.0,66332387951.0,59161557330.0,-7411844444.0,,
2022,000760,이화산업,Wholesale/Retail,467.0,58633950913.0,13688786950.0,10122769476.0,-884105121.0,268217246459.0,48156421369.0,18165235807.0,58496402565.0,864473481.0,-4980016489.0,,
2023,000760,이화산업,Wholesale/Retail,467.0,47187842383.0,10117851271.0,8689187835.0,-1813616540.0,265952518844.0,44829814562.0,18343003058.0,58674386856.0,-2102669509.0,2358123469.0,,
2024,000760,이화산업,Wholesale/Retail,467.0,49487533689.0,11303832687.0,11451034772.0,772077303.0,269760591981.0,42344858051.0,17888223448.0,62687904131.0,-270822831.0,896549437.0,,
2019,000800,경남기업,Construction,41112.0,276319218241.0,14250362783.0,24757476208.0,15466696974.0,334433538346.0,221361014599.0,1348688378.0,257538013815.0,18525580136.0,14299706250.0,,
2020,000800,경남기업,Construction,41112.0,304430019699.0,9504523849.0,32392388455.0,13197913261.0,410402523259.0,304563064452.0,1228000112.0,314003091752.0,20339251107.0,-61980859822.0,,
2021,000800,경남기업,Construction,41112.0,415652661076.0,10138139332.0,46064679653.0,22101135787.0,496123144139.0,385320375915.0,271020305.0,364517517490.0,34303916720.0,-65127329226.0,,
2022,000800,경남기업,Construction,41112.0,355462813293.0,36217928208.0,44455349386.0,12784181183.0,508543872394.0,415104188214.0,874919632.0,334335498572.0,43646051975.0,13336921917.0,,
2023,000800,경남기업,Construction,41112.0,487981283496.0,17915591493.0,46339499379.0,19344100193.0,530191141876.0,436998883812.0,481606080.0,346771807261.0,13177414269.0,11644040776.0,,
2024,000800,경남기업,Construction,41112.0,540356210287.0,38053472526.0,54153748852.0,28609460774.0,586807732335.0,509515900264.0,394051230.0,378477015433.0,25594918854.0,11267761554.0,,
2019,000850,화천기공,Manufacturing,29223.0,206476470990.0,33060000366.0,37504673865.0,6871972032.0,374944125540.0,168245356941.0,51281039134.0,78284214798.0,7454029037.0,17816294774.0,,
2020,000850,화천기공,Manufacturing,29223.0,161745983859.0,26141619292.0,25457915845.0,1428681891.0,378376164732.0,138201582998.0,70382558867.0,82213083362.0,4515767538.0,13341379474.0,,
2021,000850,화천기공,Manufacturing,29223.0,203972289491.0,34439964246.0,31717316487.0,3322539254.0,425436857316.0,158181676958.0,83896694002.0,117087775886.0,9313607545.0,7420113868.0,,
2022,000850,화천기공,Manufacturing,29223.0,244093710786.0,41106493886.0,42330537986.0,8182884639.0,474032615936.0,204833126801.0,84125705044.0,128766812502.0,37485626338.0,30985576291.0,,
2023,000850,화천기공,Manufacturing,29223.0,225720429438.0,34720223504.0,37140812471.0,4560057509.0,463885406068.0,188321223600.0,81846840056.0,118338768262.0,10563122927.0,5272118504.0,,
2024,000850,화천기공,Manufacturing,29223.0,222200718833.0,40895699402.0,34424847801.0,-741138094.0,428809811685.0,176995789691.0,69324634031.0,91541077262.0,8654343281.0,12901004623.0,,
2019,000860,강남제비스코,Manufacturing,20411.0,332539412854.0,68369819555.0,40818101265.0,-1964061687.0,672270312827.0,178788069525.0,268082540693.0,111090443243.0,17412513511.0,11189248224.0,,
2020,000860,강남제비스코,Manufacturing,20411.0,340807352504.0,70214601854.0,42394707090.0,2724671498.0,712155828911.0,196687871088.0,274401318536.0,129656839723.0,25067503622.0,30540525895.0,,
2021,000860,강남제비스코,Manufacturing,20411.0,590983999981.0,133230224057.0,45144377927.0,-12719974974.0,904010952337.0,296850341524.0,415449862775.0,242083987540.0,47442441436.0,-1788546925.0,,
2022,000860,강남제비스코,Manufacturing,20411.0,673166188482.0,135972581930.0,65259222925.0,4405118561.0,957791314832.0,318471402195.0,422547305862.0,278945532072.0,11666578220.0,14382476302.0,,
2023,000860,강남제비스코,Manufacturing,20411.0,638789180998.0,132020219269.0,86733176943.0,23167970906.0,985686727233.0,329042678141.0,439168276414.0,293589356337.0,21726050379.0,65766941692.0,,
2024,000860,강남제비스코,Manufacturing,20411.0,643137092555.0,123415808626.0,86011098515.0,20529999372.0,969739160656.0,319967771943.0,403950151466.0,264762207818.0,18123152497.0,47171590713.0,,
2019,000880,한화,Manufacturing,20494.0,50412399000000.0,4164467000000.0,3753046000000.0,1125717000000.0,182286178000000.0,15242686000000.0,11462113000000.0,164022207000000.0,231054000000.0,2517921000000.0,,
2020,000880,한화,Manufacturing,20494.0,50926451000000.0,3450397000000.0,4134530000000.0,1582045000000.0,191178338000000.0,14953767000000.0,11304941000000.0,172671140000000.0,740501000000.0,3442933000000.0,,
2021,000880,한화,Manufacturing,20494.0,52836069000000.0,3748904000000.0,5704498000000.0,2927888000000.0,202366402000000.0,17634712000000.0,11324966000000.0,181319145000000.0,2162057000000.0,7228121000000.0,,
2022,000880,한화,Manufacturing,20494.0,62278395000000.0,4962880000000.0,5913467000000.0,2516091000000.0,211175324000000.0,22353201000000.0,15852298000000.0,190296497000000.0,2243337000000.0,1873139000000.0,,
2023,000880,한화,Manufacturing,20494.0,53134813000000.0,5420413000000.0,6399738000000.0,2411920000000.0,209738149000000.0,23053899000000.0,3346918000000.0,176539410000000.0,1635515000000.0,3793385000000.0,,
2024,000880,한화,Manufacturing,20494.0,55646829000000.0,8471754000000.0,6923121000000.0,2416109000000.0,252036985000000.0,83191377000000.0,31755487000000.0,212475211000000.0,1690434000000.0,6880953000000.0,,
2019,000890,보해양조,Manufacturing,11122.0,76011205019.0,19051574973.0,7721827413.0,-15357710507.0,163069253504.0,58090363425.0,86407723180.0,86677023427.0,-20194794974.0,4618817187.0,,
2020,000890,보해양조,Manufacturing,11122.0,78563804540.0,19067428601.0,26237788478.0,1747504778.0,149117625674.0,50044696752.0,80004871402.0,70469241242.0,1716779495.0,8232027886.0,,
2021,000890,보해양조,Manufacturing,11122.0,83748910790.0,16789228871.0,29231218214.0,1053737072.0,153116763663.0,59746784188.0,70881024622.0,68867729120.0,-908719386.0,12488517925.0,,
2022,000890,보해양조,Manufacturing,11122.0,90858780910.0,19348725733.0,27405321011.0,61880701.0,147392500947.0,57906204735.0,67288876731.0,64936220688.0,-2828783632.0,3139434312.0,,
2023,000890,보해양조,Manufacturing,11122.0,93084785144.0,13424129307.0,26063719565.0,-2803701933.0,143300746774.0,56289797484.0,64890470964.0,63286857321.0,-3555068227.0,941849403.0,,
2024,000890,보해양조,Manufacturing,11122.0,87624248943.0,14430522428.0,27012470996.0,2300656654.0,138831713491.0,57184493101.0,59580691030.0,51788332179.0,6685688838.0,3289625771.0,,
2019,000910,유니온,Manufacturing,23311.0,212431081894.0,62966365996.0,39076319447.0,10890229359.0,325173584878.0,129448997832.0,134800148943.0,182382635448.0,-12637321810.0,16251866425.0,,
2020,000910,유니온,Manufacturing,23311.0,189192653011.0,57260905791.0,33123935588.0,7813211279.0,354433760157.0,129784918544.0,141859293437.0,178419689281.0,15437191489.0,15846024757.0,,
2021,000910,유니온,Manufacturing,23311.0,215922625914.0,64463262251.0,34224821981.0,5173428419.0,366165151031.0,133771712179.0,144669304685.0,182516607328.0,10374291668.0,9445706995.0,,
2022,000910,유니온,Manufacturing,23311.0,234981176780.0,68108567842.0,34661464276.0,2897590739.0,376111723330.0,140428558016.0,164356949343.0,201552927080.0,-9138513568.0,-9623730091.0,,
2023,000910,유니온,Manufacturing,23311.0,224649755569.0,66492759847.0,28400634553.0,-1992452119.0,382846276957.0,139172431033.0,149062780971.0,206746720586.0,-2562126203.0,12492817958.0,,
2024,000910,유니온,Manufacturing,23311.0,218159407914.0,55644423664.0,25164503431.0,-11456625866.0,305473764776.0,122193394507.0,123234008106.0,203861422466.0,-68904028443.0,20175303141.0,,
2019,000950,전방,Manufacturing,13101.0,137483747889.0,13862780308.0,-21666142633.0,-30492233155.0,386595114678.0,40731932907.0,328298850962.0,255270270399.0,-40256251159.0,-8927705144.0,,
2020,000950,전방,Manufacturing,13101.0,105152228441.0,18384878417.0,-12597653616.0,-17955083634.0,373432831320.0,221158394330.0,137168453166.0,233102954109.0,5903172533.0,-15752659769.0,,
2021,000950,전방,Manufacturing,13101.0,133745227330.0,20839327537.0,13025953497.0,7360077995.0,383313469255.0,280690515577.0,85384841192.0,239288170943.0,159907246.0,-1445054674.0,,
2022,000950,전방,Manufacturing,13101.0,124914049101.0,30671036318.0,-29069426817.0,-35045943284.0,315467888634.0,183763559312.0,77076101086.0,104809893220.0,67453344175.0,-70177711965.0,,
2023,000950,전방,Manufacturing,13101.0,94772410649.0,70061887928.0,-25946977139.0,-32548106506.0,236979137636.0,153530945344.0,68820898279.0,47159660314.0,-19193789810.0,-32730628944.0,,
2024,000950,전방,Manufacturing,13101.0,57235842614.0,68634327838.0,-3712810340.0,-8482983755.0,231974001581.0,153107927636.0,64869744598.0,33296379985.0,8913315702.0,10077052459.0,,
2019,000970,한국주철관공업,Manufacturing,24131.0,417368938624.0,48639243700.0,75540197653.0,6601032046.0,351976404892.0,175203690445.0,132289889080.0,83056761640.0,7221415229.0,15114757090.0,,
2020,000970,한국주철관공업,Manufacturing,24131.0,328288630355.0,46172744930.0,55194159966.0,11342786661.0,357526156760.0,187257786225.0,125356347718.0,73142233123.0,10236924151.0,61741583475.0,,
2021,000970,한국주철관공업,Manufacturing,24131.0,510185095507.0,48641574356.0,103559425448.0,48569477615.0,423089951776.0,227709631100.0,124052620905.0,76191124416.0,65898905421.0,29723846282.0,,
2022,000970,한국주철관공업,Manufacturing,24131.0,484291225781.0,44092599597.0,66996301947.0,13990246944.0,424608629316.0,233007687015.0,122524255823.0,73948278772.0,12067999270.0,33436590143.0,,
2023,000970,한국주철관공업,Manufacturing,24131.0,456325697481.0,42658130101.0,77721914617.0,20384146359.0,434108102058.0,247694042814.0,120741938994.0,74562473227.0,17420022071.0,25427691950.0,,
2024,000970,한국주철관공업,Manufacturing,24131.0,419416899335.0,42483160246.0,76602971575.0,15445910306.0,429705980847.0,248241693218.0,118485688313.0,73720798815.0,14347893535.0,24332652484.0,,
2019,000990,DB하이텍,Manufacturing,2611.0,807416422918.0,102020672410.0,294123785968.0,181292187959.0,1088889809571.0,426263421167.0,616573799640.0,444239079806.0,104637012339.0,161078351164.0,,
2020,000990,DB하이텍,Manufacturing,2611.0,935919766484.0,102419518776.0,358884822820.0,239335181312.0,1178581197181.0,459208127449.0,674684075483.0,383996684604.0,166025591077.0,309982629774.0,,
2021,000990,DB하이텍,Manufacturing,2611.0,1214682040178.0,134935586470.0,535196603498.0,399106778303.0,1549937895854.0,815161899425.0,657794904547.0,443888189808.0,316891852008.0,393129114790.0,,
2022,000990,DB하이텍,Manufacturing,2611.0,1675287533666.0,122007611173.0,933217768720.0,768746685740.0,2122700474808.0,1327724119744.0,737891093716.0,484416396415.0,558836662217.0,730063433619.0,,
2023,000990,DB하이텍,Manufacturing,2611.0,1154223638940.0,109613109613.0,442019182442.0,265437456373.0,2043378694132.0,1027982955095.0,950915129838.0,303296256385.0,264149250979.0,224258155766.0,,
2024,000990,DB하이텍,Manufacturing,2611.0,1131167709804.0,100427284862.0,386836726833.0,190838683363.0,2396851168578.0,1194370198832.0,1135410155987.0,396162364261.0,229385888355.0,382634373825.0,,
2019,001000,신라섬유,Real Estate,681.0,4180812574.0,309753498.0,1280549634.0,732137403.0,32161672434.0,1140675401.0,4700564533.0,17706112117.0,227501272.0,1037998647.0,,
2020,001000,신라섬유,Real Estate,681.0,4179072810.0,179836743.0,1327138477.0,685773228.0,32391838559.0,1484407983.0,4713293788.0,17578069154.0,347807062.0,1332652528.0,,
2021,001000,신라섬유,Real Estate,681.0,4350723533.0,344840679.0,1139344910.0,668527818.0,32849520233.0,1924040400.0,4711648676.0,17447455823.0,670274558.0,398771002.0,,
2022,001000,신라섬유,Real Estate,681.0,4429624973.0,306117419.0,982583524.0,464547764.0,31936130222.0,1132483969.0,4648053615.0,16543805287.0,-35839884.0,915122338.0,,
2023,001000,신라섬유,Real Estate,681.0,3777530598.0,171969370.0,1003633144.0,391543799.0,30965527275.0,707847213.0,4602204529.0,16232763340.0,-671622657.0,475959622.0,,
2024,001000,신라섬유,Real Estate,681.0,3669468488.0,189718436.0,1021209407.0,416940298.0,30634773233.0,513180968.0,4557502097.0,16238075778.0,-301764011.0,619963267.0,,
2019,001020,페이퍼코리아,Manufacturing,171.0,265642043539.0,32303878742.0,31749811328.0,-1298140094.0,627860658796.0,372899055876.0,235715987536.0,614819433493.0,-27833229817.0,-13028091338.0,,
2020,001020,페이퍼코리아,Manufacturing,171.0,484064481529.0,30042139620.0,64134621676.0,34611431739.0,508899950809.0,248973348812.0,238635585579.0,480849369245.0,241879349.0,15919800244.0,,
2021,001020,페이퍼코리아,Manufacturing,171.0,435282695963.0,43222666748.0,62888674377.0,31459196423.0,497167643294.0,241095269218.0,239436085079.0,451786535547.0,9246301358.0,36699805317.0,,
2022,001020,페이퍼코리아,Manufacturing,171.0,409957041438.0,39491407802.0,59270072045.0,25843738569.0,501830145462.0,249090738796.0,238534666484.0,440215219986.0,-1828714243.0,13433237957.0,,
2023,001020,페이퍼코리아,Manufacturing,171.0,362071696060.0,39002767808.0,62841893235.0,31156677378.0,491668368146.0,234120860487.0,235697299649.0,196513777401.0,15232336453.0,56390697819.0,,
2024,001020,페이퍼코리아,Manufacturing,171.0,290184364896.0,38796146146.0,33893763340.0,2037606335.0,490046182315.0,237387840491.0,233265099216.0,206282900332.0,-9682981858.0,6525689440.0,,
2019,001060,JW중외제약,Manufacturing,212.0,511335342733.0,177111280056.0,161119386351.0,-19013830488.0,573207865158.0,335057454625.0,148343721845.0,343116046194.0,-25275015882.0,55531084789.0,,
